Company,Product,TypeName,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_inr,Touchscreen_Flag,IPSpanel_Flag,Retina_Flag,Pixels,PPI_proxy,TotalStorage,CPU_brand,GPU_brand,OS_clean,Type_clean,PriceBand
Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.02,1142.4,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,125653,0,0,0,2073600,8520.710059,2304,Intel,Amd,Windows 10,Notebook,Upper-Mid
Dell,Latitude 5480,Ultrabook,14,8,Linux,1.6,1099,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,120879,0,0,0,2073600,10579.59184,256,Intel,Intel,Linux,Ultrabook,Upper-Mid
HP,Omen 17-w207nv,Gaming,17.3,12,Windows 10,3.35,1999,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,219870,0,0,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Premium
Mediacom,FlexBook Edge,2 in 1 Convertible,11.6,4,Windows 10,1.16,299,Full HD,1920,1080,Yes,Yes,No,Intel,1.1,Celeron Dual Core N3350,32,0,SSD,No,Intel,HD Graphics 500,32887,1,1,0,2073600,15410.22592,32,Intel,Intel,Windows 10,2 In 1 Convertible,Budget
Samsung,Chromebook 3,Netbook,11.6,4,Chrome OS,1.15,269,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,16,0,Flash Storage,No,Intel,HD Graphics 400,29587,0,0,0,1049088,7796.432818,16,Intel,Intel,Chrome Os,Netbook,Budget
Lenovo,Thinkpad 13,Notebook,13.3,8,Windows 10,1.4,1010,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,111090,0,1,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Notebook,Upper-Mid
Lenovo,IdeaPad 320s-14IKB,Notebook,14,4,Windows 10,1.7,599,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i3 7130U,128,0,SSD,No,Intel,HD Graphics 620,65884,0,1,0,2073600,10579.59184,128,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,Thinkpad T570,Workstation,15.6,16,Windows 10,2.3,2445,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.8,Core i7 7600U,512,0,SSD,No,Nvidia,GeForce 940MX,268926,0,1,0,8294400,34082.84024,512,Intel,Nvidia,Windows 10,Workstation,Premium
Lenovo,Thinkpad P51,Notebook,15.6,16,Windows 10,2.5,2449,Full HD,1920,1080,No,No,No,Intel,2.9,Core i7 7820HQ,512,0,SSD,No,Nvidia,Quadro M2200M,269366,0,0,0,2073600,8520.710059,512,Intel,Nvidia,Windows 10,Notebook,Premium
Asus,Rog Strix,Gaming,17.3,8,Windows 10,3.2,1695,Full HD,1920,1080,No,No,No,AMD,3.2,Ryzen 1600,256,1024,SSD,HDD,AMD,Radeon RX 580,186433,0,0,0,2073600,6928.397207,1280,Amd,Amd,Windows 10,Gaming,Premium
HP,15-ra044nv (N3060/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2.1,347,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,500,0,HDD,No,Intel,HD Graphics 400,38167,0,0,0,1049088,4310.848126,500,Intel,Intel,Windows 10,Notebook,Budget
Google,Pixelbook (Core,Ultrabook,12.3,16,Chrome OS,1.1,2199,Standard,2400,1600,Yes,No,No,Intel,1.3,Core i7 7Y75,512,0,SSD,No,Intel,HD Graphics 615,241868,1,0,0,3840000,25381.71723,512,Intel,Intel,Chrome Os,Ultrabook,Premium
Lenovo,ThinkPad T470s,Ultrabook,14,24,Windows 10,1.32,2382,Standard,2560,1440,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,261996,0,0,0,3686400,18808.16327,512,Intel,Intel,Windows 10,Ultrabook,Premium
Asus,VivoBook Max,Notebook,15.6,4,Linux,2,559,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,61484,0,0,0,2073600,8520.710059,256,Intel,Intel,Linux,Notebook,Mid
Lenovo,IdeaPad 320-15AST,Notebook,17.3,8,Windows 10,2.8,519,Standard,1600,900,No,No,No,AMD,2.5,A6-Series 9220,1024,0,HDD,No,AMD,Radeon R4,57085,0,0,0,1440000,4811.386949,1024,Amd,Amd,Windows 10,Notebook,Mid
Dell,Inspiron 5570,Notebook,15.6,4,Windows 10,2.2,749,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 530,82383,0,0,0,2073600,8520.710059,256,Intel,Amd,Windows 10,Notebook,Mid
Lenovo,ThinkPad X270,Ultrabook,12.5,8,Windows 10,1.36,1429,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,157176,0,1,0,2073600,13271.04,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,Windows 10,2.2,349,Full HD,1920,1080,No,No,No,Intel,1.1,Pentium Quad Core N4200,128,0,SSD,No,Intel,HD Graphics 505,38387,0,0,0,2073600,8520.710059,128,Intel,Intel,Windows 10,Notebook,Budget
HP,Omen 15-AX205na,Gaming,15.6,8,Windows 10,2.2,1099,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,120879,0,1,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Dell,Latitude 5480,Notebook,14,8,Windows 10,1.64,1179,Full HD,1920,1080,No,No,No,Intel,2.8,Core i5 7440HQ,256,0,SSD,No,Nvidia,GeForce 930MX,129678,0,0,0,2073600,10579.59184,256,Intel,Nvidia,Windows 10,Notebook,Upper-Mid
Acer,Aspire ES1-572,Notebook,15.6,4,Linux,2.4,441.8,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,48594,0,0,0,1049088,4310.848126,500,Intel,Intel,Linux,Notebook,Budget
Dell,Precision 3520,Workstation,15.6,8,Windows 10,2.23,1993,Full HD,1920,1080,No,No,No,Intel,3,Xeon E3-1505M V6,64,1024,Flash Storage,HDD,Nvidia,Quadro M620,219210,0,0,0,2073600,8520.710059,1088,Intel,Nvidia,Windows 10,Workstation,Premium
MSI,GV62 7RD-1686NL,Gaming,15.6,8,Windows 10,2.2,1027.74,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,113041,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Microsoft,Surface Laptop,Ultrabook,13.5,16,Windows 10 S,1.25,2589,Standard,2256,1504,Yes,No,No,Intel,2.5,Core i7 7660U,512,0,SSD,No,Intel,Iris Plus Graphics 640,284764,1,0,0,3393024,18617.41564,512,Intel,Intel,Windows 10 S,Ultrabook,Ultra
HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,15.6,8,Windows 10,1.91,589,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,64784,0,0,0,1049088,4310.848126,128,Intel,Intel,Windows 10,Notebook,Mid
Dell,Precision 3520,Workstation,15.6,16,Windows 10,2.17,1975,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 6820HQ,256,0,SSD,No,Nvidia,Quadro M620,217230,0,1,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Workstation,Premium
HP,ProBook 650,Workstation,15.6,8,Windows 10,2.31,1534,Full HD,1920,1080,No,Yes,No,Intel,2.9,Core i7 7820HQ,512,0,SSD,No,Intel,HD Graphics 620,168725,0,1,0,2073600,8520.710059,512,Intel,Intel,Windows 10,Workstation,Premium
Lenovo,ThinkPad T470,Notebook,14,8,Windows 10,1.65,1345,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,147937,0,0,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Notebook,Upper-Mid
Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.36,979,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,128,1024,SSD,HDD,AMD,Radeon 530,107680,0,0,0,2073600,8520.710059,1152,Intel,Amd,Windows 10,Notebook,Mid
Dell,Inspiron 3168,2 in 1 Convertible,11.6,4,Windows 10,1.47,479,Standard,1366,768,Yes,No,No,Intel,1.6,Pentium Quad Core N3710,500,0,HDD,No,Intel,HD Graphics 405,52685,1,0,0,1049088,7796.432818,500,Intel,Intel,Windows 10,2 In 1 Convertible,Budget
Dell,Alienware 17,Notebook,17.3,8,Windows 10,4.42,2046,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060,225040,0,1,0,2073600,6928.397207,1024,Intel,Nvidia,Windows 10,Notebook,Premium
Microsoft,Surface Laptop,Ultrabook,13.5,4,Windows 10 S,1.252,989,Standard,2256,1504,Yes,No,No,Intel,2.2,Core M m3-7Y30,128,0,SSD,No,Intel,HD Graphics 615,108780,1,0,0,3393024,18617.41564,128,Intel,Intel,Windows 10 S,Ultrabook,Mid
Microsoft,Surface Laptop,Ultrabook,13.5,8,Windows 10 S,1.25,1799,Standard,2256,1504,Yes,No,No,Intel,2.5,Core i7 7660U,256,0,SSD,No,Intel,Iris Plus Graphics 640,197872,1,0,0,3393024,18617.41564,256,Intel,Intel,Windows 10 S,Ultrabook,Premium
HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,8,Windows 10,2.5,639.9,Standard,1600,900,No,No,No,Intel,2,Core i3 6006U,256,0,SSD,No,Intel,HD Graphics 520,70383,0,0,0,1440000,4811.386949,256,Intel,Intel,Windows 10,Notebook,Mid
Acer,Aspire E5-576G,Notebook,15.6,4,Windows 10,2.23,544,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 940MX,59835,0,0,0,2073600,8520.710059,1024,Intel,Nvidia,Windows 10,Notebook,Mid
Acer,TravelMate B,Netbook,11.6,4,Windows 10,1.4,435,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,128,0,SSD,No,Intel,HD Graphics 400,47846,0,0,0,1049088,7796.432818,128,Intel,Intel,Windows 10,Netbook,Budget
Asus,Pro P2540UA-AB51,Notebook,15.6,8,Windows 10,2.37,749,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,82383,0,0,0,2073600,8520.710059,1024,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,IdeaPad 510s-14IKB,Notebook,14,8,No OS,1.5,799,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,AMD,Radeon R7 M460,87882,0,1,0,2073600,10579.59184,512,Intel,Amd,No Os,Notebook,Mid
Lenovo,Thinkpad P51,Notebook,15.6,8,Windows 10,2.67,2090,Full HD,1920,1080,No,No,No,Intel,2.9,Core i7 7820HQ,256,0,SSD,No,Nvidia,Quadro M2200M,229879,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Notebook,Premium
Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2,304,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,500,0,HDD,No,Intel,HD Graphics 500,33437,0,0,0,1049088,4310.848126,500,Intel,Intel,Windows 10,Notebook,Budget
Acer,Aspire 5,Notebook,15.6,4,Windows 10,2.2,469,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,500,0,HDD,No,Nvidia,GeForce GTX 940MX,51585,0,0,0,1049088,4310.848126,500,Intel,Nvidia,Windows 10,Notebook,Budget
Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.02,759,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,2048,0,HDD,No,AMD,Radeon 530,83482,0,0,0,2073600,8520.710059,2048,Intel,Amd,Windows 10,Notebook,Mid
HP,Omen 17-an006nv,Gaming,17.3,12,Windows 10,3.78,1699,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060,186873,0,1,0,2073600,6928.397207,1024,Intel,Nvidia,Windows 10,Gaming,Premium
Lenovo,Thinkpad T460s,Ultrabook,14,12,Windows 10,1.4,1858,Quad HD+,2560,1440,No,Yes,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,204361,0,1,0,3686400,18808.16327,256,Intel,Intel,Windows 10,Ultrabook,Premium
HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.29,1999,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,219870,1,1,0,8294400,46890.15773,512,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
HP,ZBook 15u,Notebook,15.6,8,Windows 10,1.9,1154,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,AMD,FirePro W4190M ,126928,0,0,0,2073600,8520.710059,500,Intel,Amd,Windows 10,Notebook,Upper-Mid
Google,Pixelbook (Core,Ultrabook,12.3,8,Chrome OS,1.1,1275,Standard,2400,1600,Yes,No,No,Intel,1.2,Core i5 7Y57,128,0,SSD,No,Intel,HD Graphics 615,140237,1,0,0,3840000,25381.71723,128,Intel,Intel,Chrome Os,Ultrabook,Upper-Mid
Dell,Latitude 7390,Ultrabook,13.3,8,Windows 10,1.42,1841.85,Full HD,1920,1080,Yes,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,202585,1,0,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Ultrabook,Premium
Asus,ZenBook Pro,Notebook,15.6,12,Windows 10,2.06,1299,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Intel,HD Graphics 530,142877,0,1,0,8294400,34082.84024,1152,Intel,Intel,Windows 10,Notebook,Upper-Mid
Dell,Latitude E5470,Notebook,14,8,Windows 10,1.79,740,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,128,0,SSD,No,Intel,HD Graphics 520,81393,0,0,0,1049088,5352.489796,128,Intel,Intel,Windows 10,Notebook,Mid
Dell,Precision M5520,Workstation,15.6,8,Windows 10,1.78,2408,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,Quadro M1200,264856,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Workstation,Premium
Lenovo,Thinkpad T470,Notebook,14,8,Windows 10,1.7,1364,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,180,0,SSD,No,Intel,HD Graphics 620,150026,0,0,0,2073600,10579.59184,180,Intel,Intel,Windows 10,Notebook,Upper-Mid
Dell,Inspiron 3576,Notebook,15.6,8,Windows 10,2.2,675,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,AMD,Radeon 520,74243,0,0,0,2073600,8520.710059,1024,Intel,Amd,Windows 10,Notebook,Mid
Toshiba,Portege X30-D-10J,Notebook,13.3,8,Windows 10,1.05,1672,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,183903,0,1,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Notebook,Premium
Dell,Inspiron 7570,Notebook,15.6,8,Windows 10,2.16,1262,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Nvidia,GeForce 940MX,138807,0,1,0,2073600,8520.710059,512,Intel,Nvidia,Windows 10,Notebook,Upper-Mid
Dell,Vostro 3568,Notebook,15.6,4,Windows 10,2.18,586.6,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,64520,0,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Mid
HP,ProBook 430,Notebook,13.3,4,Windows 10,1.49,726,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,128,0,SSD,No,Intel,UHD Graphics 620,79853,0,1,0,2073600,11722.53943,128,Intel,Intel,Windows 10,Notebook,Mid
Chuwi,"Lapbook 15,6",Notebook,15.6,4,Windows 10,1.89,248.9,Full HD,1920,1080,No,No,No,Intel,1.44,Atom x5-Z8350,64,0,Flash Storage,No,Intel,HD Graphics,27377,0,0,0,2073600,8520.710059,64,Intel,Intel,Windows 10,Notebook,Budget
Lenovo,ThinkPad E570,Notebook,15.6,4,Windows 10,2.3,565,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,62144,0,0,0,1049088,4310.848126,128,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,ThinkPad E480,Notebook,14,8,Windows 10,1.75,1049,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,115380,0,1,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Notebook,Upper-Mid
Dell,Precision 3520,Workstation,15.6,16,Windows 10,2.17,2338,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 6820HQ,512,0,SSD,No,Nvidia,Quadro M620,257157,0,1,0,2073600,8520.710059,512,Intel,Nvidia,Windows 10,Workstation,Premium
Dell,XPS 15,Notebook,15.6,16,Windows 10,2.06,1899,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050,208871,0,0,0,2073600,8520.710059,512,Intel,Nvidia,Windows 10,Notebook,Premium
Lenovo,Thinkpad X270,Ultrabook,12.5,16,Windows 10,1.36,1798,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,197762,0,1,0,2073600,13271.04,512,Intel,Intel,Windows 10,Ultrabook,Premium
Asus,Zenbook UX390UA,Ultrabook,12.5,16,Windows 10,0.91,1950,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,214480,0,0,0,2073600,13271.04,512,Intel,Intel,Windows 10,Ultrabook,Premium
Lenovo,Thinkpad E570,Notebook,15.6,8,Windows 10,2.3,1011.99,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,111309,0,1,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Notebook,Upper-Mid
Toshiba,Portege X30-D-10L,Ultrabook,13.3,32,Windows 10,1.05,2799,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,307862,1,0,0,2073600,11722.53943,512,Intel,Intel,Windows 10,Ultrabook,Ultra
Asus,VivoBook Pro,Gaming,15.6,8,Windows 10,1.99,1350,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,148486,0,0,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Acer,Aspire 5,Notebook,15.6,8,Windows 10,2.2,579,Standard,1366,768,No,No,No,AMD,2.5,A10-Series 9620P,1024,0,HDD,No,AMD,Radeon RX 540,63684,0,0,0,1049088,4310.848126,1024,Amd,Amd,Windows 10,Notebook,Mid
Asus,Rog G752VL-UH71T,Gaming,17.3,24,Windows 10,4.33,1269,Full HD,1920,1080,Yes,Yes,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 965M,139577,1,1,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Lenovo,Thinkpad X260,Ultrabook,12.5,8,Windows 10,1.3,1099,Standard,1366,768,No,Yes,No,Intel,2.3,Core i5 6200U,180,0,SSD,No,Intel,HD Graphics 520,120879,0,1,0,1049088,6714.1632,180,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Lenovo,Ideapad 520-15IKBR,Notebook,15.6,8,Windows 10,2.17,898.9,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,98870,0,0,0,2073600,8520.710059,256,Intel,Intel,Windows 10,Notebook,Mid
HP,EliteBook 840,Notebook,14,8,Windows 10,1.48,1749,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,1024,0,SSD,No,Intel,HD Graphics 620,192373,0,0,0,2073600,10579.59184,1024,Intel,Intel,Windows 10,Notebook,Premium
Lenovo,ThinkPad 13,Notebook,13.3,8,Windows 10,1.4,949,Full HD,1920,1080,No,Yes,No,Intel,2.4,Core i3 7100U,256,0,SSD,No,Intel,HD Graphics 620,104381,0,1,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,ThinkPad L570,Notebook,15.6,8,Windows 10,2.3,911,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,100201,0,1,0,2073600,8520.710059,256,Intel,Intel,Windows 10,Notebook,Mid
Asus,VivoBook E201NA,Netbook,11.6,4,Windows 10 S,1.2,340,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,64,0,Flash Storage,No,Intel,HD Graphics 500,37397,0,0,0,1049088,7796.432818,64,Intel,Intel,Windows 10 S,Netbook,Budget
HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,8,Windows 10,1.91,618.99,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,AMD,Radeon 520,68083,0,0,0,1049088,4310.848126,256,Intel,Amd,Windows 10,Notebook,Mid
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,8,Windows 10,1.4,1599,Full HD,1920,1080,Yes,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,175874,1,1,0,2073600,10732.36375,256,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
Lenovo,IdeaPad 320-14IAP,Notebook,14,4,Windows 10,2.1,299,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,500,0,HDD,No,Intel,HD Graphics 500,32887,0,0,0,1049088,5352.489796,500,Intel,Intel,Windows 10,Notebook,Budget
Lenovo,Chromebook N23,Netbook,11.6,4,Chrome OS,1.25,265,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,16,0,SSD,No,Intel,HD Graphics 400,29147,0,0,0,1049088,7796.432818,16,Intel,Intel,Chrome Os,Netbook,Budget
Lenovo,ThinkPad 13,Notebook,13.3,8,Windows 10,1.44,949,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,104381,0,0,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Notebook,Mid
Asus,ZenBook UX510UX-CN211T,Notebook,15.6,8,Windows 10,2,1224,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,1024,SSD,HDD,Intel,HD Graphics 620,134628,0,0,0,2073600,8520.710059,1280,Intel,Intel,Windows 10,Notebook,Upper-Mid
Acer,Aspire A515-51G-59QF,Notebook,15.6,4,Windows 10,2.2,613,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Nvidia,GeForce MX150,67424,0,1,0,2073600,8520.710059,1024,Intel,Nvidia,Windows 10,Notebook,Mid
HP,Envy 13-AB002nv,Ultrabook,13.3,8,Windows 10,1.34,1323,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,145517,0,1,0,2073600,11722.53943,512,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,No OS,2.4,1149,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,126379,0,1,0,2073600,8520.710059,1280,Intel,Nvidia,No Os,Gaming,Upper-Mid
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.29,899,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,98881,1,1,0,2073600,11722.53943,128,Intel,Intel,Windows 10,Ultrabook,Mid
Acer,Aspire A515-51G,Notebook,15.6,4,Windows 10,2.2,639,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,500,0,HDD,No,Nvidia,GeForce 940MX,70284,0,0,0,2073600,8520.710059,500,Intel,Nvidia,Windows 10,Notebook,Mid
Dell,Vostro 5568,Notebook,15.6,8,Windows 10,2.18,836,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,91952,0,0,0,2073600,8520.710059,1024,Intel,Intel,Windows 10,Notebook,Mid
Dell,Inspiron 5570,Notebook,15.6,16,Windows 10,2.2,1219.24,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,134104,0,0,0,2073600,8520.710059,2304,Intel,Amd,Windows 10,Notebook,Upper-Mid
Xiaomi,Mi Notebook,Notebook,15.6,16,No OS,1.95,1399.95,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Nvidia,GeForce MX150,153981,0,1,0,2073600,8520.710059,256,Intel,Nvidia,No Os,Notebook,Upper-Mid
Asus,VivoBook E12,Netbook,11.6,2,Windows 10,1.1,245,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,26948,0,0,0,1049088,7796.432818,32,Intel,Intel,Windows 10,Netbook,Budget
HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,4,Windows 10,2.04,521.47,Standard,1366,768,Yes,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Intel,UHD Graphics 620,57356,1,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Mid
Asus,ROG Zephyrus,Gaming,15.6,24,Windows 10,2.24,2968,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX1080,326450,0,0,0,2073600,8520.710059,512,Intel,Nvidia,Windows 10,Gaming,Ultra
HP,Probook 450,Notebook,15.6,8,Windows 10,2.04,889,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 930MX,97781,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Notebook,Mid
Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,16,Windows 10,3,1504,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX1050 Ti,165425,0,0,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Premium
